Date,Close,High,Low,Open,Volume,Daily_Return_Pct,Log_Return,Price_Range,Body_Size,Upper_Shadow,Lower_Shadow,MA_7,MA_14,MA_21,MA_50,MA_100,MA_200,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,RSI_14,BB_Mid,BB_Std,BB_Upper,BB_Lower,BB_Width,Volume_MA_20,Volume_Change_Pct,Volatility_30d,Year,Month,Quarter,Day_of_Week,Week_Number,Cumulative_Max,Drawdown_Pct
2021-10-17,3847.1,3914.9,3660.72,3829.86,15908090346,0.4365,0.004356,254.18,17.24,67.8,169.14,3710.03,3614.48,3443.64,3414.34,3030.29,2796.56,3645.39,3495.83,149.56,105.1151,44.4449,64.5,3469.12,297.67,4064.46,2873.78,1190.68,17678457195.0,-4.04,4.723,2021,10,4,Sunday,41,4168.7,-7.7146
2021-10-18,3748.76,3888.21,3686.75,3847.73,17386204158,-2.5562,-0.025894,201.46,98.97,40.48,62.01,3739.09,3640.81,3482.44,3424.77,3046.66,2805.42,3661.29,3514.56,146.73,113.4381,33.2919,59.74,3516.19,259.49,4035.17,2997.21,1037.96,17703013449.0,9.29,4.7552,2021,10,4,Monday,42,4168.7,-10.0736
2021-10-19,3877.65,3883.93,3736.78,3747.16,15998757133,3.4382,0.033804,147.15,130.49,6.28,10.38,3794.1,3666.46,3533.41,3437.84,3064.04,2814.09,3694.58,3541.46,153.12,121.3745,31.7455,63.54,3567.42,219.8,4007.02,3127.82,879.2,17714778498.0,-7.98,4.7418,2021,10,4,Tuesday,42,4168.7,-6.9818
2021-10-20,4155.99,4167.47,3833.29,3877.73,20338319988,7.1781,0.069321,334.18,278.26,11.48,44.44,3872.65,3707.57,3595.45,3452.29,3085.23,2824.73,3765.57,3586.98,178.59,132.8176,45.7724,70.1,3625.13,214.93,4054.99,3195.27,859.72,17848641242.0,27.12,4.339,2021,10,4,Wednesday,42,4168.7,-0.3049
2021-10-21,4054.32,4366.09,4032.48,4161.71,28220661820,-2.4463,-0.024768,333.61,107.39,204.38,21.84,3910.98,3740.88,3645.57,3456.68,3106.38,2834.53,3809.99,3621.6,188.39,143.9321,44.4579,65.46,3662.47,221.61,4105.69,3219.25,886.44,18144293055.0,38.76,4.144,2021,10,4,Thursday,42,4168.7,-2.7438
2021-10-22,3970.18,4162.98,3908.34,4055.69,19432937968,-2.0753,-0.020972,254.64,85.51,107.29,61.84,3926.34,3769.91,3677.13,3460.26,3126.13,2843.84,3834.63,3647.42,187.21,152.5877,34.6223,61.82,3691.4,222.16,4135.72,3247.08,888.64,18155806368.0,-31.14,3.7343,2021,10,4,Friday,42,4168.7,-4.7622
2021-10-23,4171.66,4171.66,3944.63,3971.36,14781537792,5.0748,0.049503,227.03,200.3,0.0,26.73,3975.09,3812.48,3714.27,3464.88,3148.74,2854.11,3886.48,3686.25,200.23,162.1161,38.1139,66.61,3729.06,236.81,4202.68,3255.44,947.24,18119054914.0,-23.94,3.8006,2021,10,4,Saturday,42,4171.66,0.0
2021-10-24,4087.9,4185.73,3967.12,4171.86,14978083638,-2.0078,-0.020283,218.61,83.96,13.87,120.78,4009.49,3859.76,3746.15,3468.88,3170.81,2864.7,3917.47,3716.0,201.47,169.9869,31.4831,63.07,3764.45,234.79,4234.03,3294.87,939.16,17980601391.0,1.33,3.5308,2021,10,4,Sunday,42,4171.66,-2.0078
2021-10-25,4217.88,4236.67,4072.03,4084.43,15995727040,3.1796,0.031301,164.64,133.45,18.79,12.4,4076.51,3907.8,3786.05,3474.2,3194.0,2875.34,3963.69,3753.18,210.51,178.0915,32.4185,66.08,3799.42,247.94,4295.3,3303.54,991.76,17948758160.0,6.79,3.5393,2021,10,4,Monday,43,4217.88,0.0
2021-10-26,4131.1,4289.13,4106.82,4217.34,17157714562,-2.0574,-0.020789,182.31,86.24,71.79,24.28,4112.72,3953.41,3815.22,3478.25,3216.36,2885.64,3989.44,3781.17,208.27,184.1272,24.1428,62.42,3826.95,252.88,4332.71,3321.19,1011.52,17713882558.0,7.26,3.5305,2021,10,4,Tuesday,43,4217.88,-2.0574
2021-10-27,3930.26,4299.15,3930.26,4132.17,26219530404,-4.8617,-0.049838,368.89,201.91,166.98,0.0,4080.47,3976.56,3831.87,3488.33,3237.49,2894.61,3980.34,3792.22,188.12,184.9258,3.1942,54.85,3844.06,247.38,4338.82,3349.3,989.52,18070342932.0,52.81,3.5672,2021,10,4,Wednesday,43,4217.88,-6.8191
2021-10-28,4287.32,4293.15,3905.71,3924.82,25958154575,9.0849,0.086956,387.44,362.5,5.83,19.11,4113.76,4012.37,3865.17,3504.13,3262.49,2905.26,4027.57,3828.89,198.68,187.6766,11.0034,63.36,3880.24,256.95,4394.14,3366.34,1027.8,18557149186.0,-1.0,3.7093,2021,10,4,Thursday,43,4287.32,0.0
2021-10-29,4414.75,4455.74,4271.71,4288.69,22967641914,2.9723,0.029289,184.03,126.06,40.99,16.98,4177.27,4051.8,3905.69,3523.88,3286.73,2916.63,4087.13,3872.29,214.84,193.1093,21.7307,65.84,3922.19,272.63,4467.45,3376.93,1090.52,19070179435.0,-11.52,3.7191,2021,10,4,Friday,43,4414.75,0.0
2021-10-30,4325.65,4426.85,4252.49,4414.24,14615490626,-2.0182,-0.020389,174.36,88.59,12.61,73.16,4199.27,4087.18,3941.41,3546.16,3309.73,2926.77,4123.83,3905.87,217.96,198.0794,19.8806,62.65,3967.18,260.38,4487.94,3446.42,1041.52,18992366632.0,-36.36,3.7068,2021,10,4,Saturday,43,4414.75,-2.0182
2021-10-31,4288.07,4394.45,4179.02,4322.74,17498160238,-0.8688,-0.008726,215.43,34.67,71.71,109.05,4227.86,4118.68,3982.46,3566.51,3331.36,2936.03,4149.1,3934.18,214.92,201.4475,13.4725,61.3,4004.32,249.8,4503.92,3504.72,999.2,18938315164.0,19.72,3.3212,2021,10,4,Sunday,43,4414.75,-2.8695
2021-11-01,4324.63,4377.32,4160.97,4288.22,17985288261,0.8526,0.00849,216.35,36.41,52.69,127.25,4243.11,4159.81,4019.57,3584.8,3352.72,2945.06,4176.1,3963.1,213.0,203.758,9.242,62.15,4045.92,228.46,4502.84,3589.0,913.84,18932100655.0,2.78,3.307,2021,11,4,Monday,44,4414.75,-2.0413
2021-11-02,4584.8,4599.95,4288.69,4322.5,20794448222,6.016,0.05842,311.26,262.3,15.15,33.81,4307.93,4210.32,4071.58,3610.79,3376.65,2955.82,4238.98,4009.15,229.83,208.9724,20.8576,67.62,4094.85,234.05,4562.95,3626.75,936.2,19161259287.0,15.62,3.4379,2021,11,4,Tuesday,44,4584.8,0.0
2021-11-03,4607.19,4664.91,4462.98,4589.68,21220463155,0.4884,0.004872,201.93,17.51,57.72,126.7,4404.63,4242.55,4119.25,3634.35,3400.39,2967.13,4295.63,4053.45,242.18,215.6139,26.5661,68.05,4135.91,248.6,4633.11,3638.71,994.4,19250107449.0,2.05,3.4156,2021,11,4,Wednesday,44,4607.19,0.0
2021-11-04,4537.32,4606.52,4426.62,4604.68,18415244464,-1.5165,-0.015282,179.9,67.36,1.84,110.7,4440.34,4277.05,4155.03,3652.79,3422.78,2978.63,4332.81,4089.3,243.51,221.1932,22.3168,65.16,4169.65,255.25,4680.15,3659.15,1021.0,19122527597.0,-13.22,3.3991,2021,11,4,Thursday,44,4607.19,-1.5165
2021-11-05,4486.24,4570.9,4447.49,4537.42,15086003586,-1.1258,-0.011322,123.41,51.18,33.48,38.75,4450.56,4313.91,4184.72,3671.09,3444.68,2990.23,4356.41,4118.7,237.71,224.4965,13.2135,63.05,4202.44,251.47,4705.38,3699.5,1005.88,19047922994.0,-18.08,3.4149,2021,11,4,Friday,44,4607.19,-2.6252
2021-11-06,4521.58,4531.0,4334.97,4482.65,14429076700,0.7877,0.007847,196.03,38.93,9.42,147.68,4478.55,4338.91,4217.64,3693.55,3466.08,3001.19,4381.82,4148.54,233.28,226.2532,7.0268,63.92,4236.16,246.49,4729.14,3743.18,985.96,18973972312.0,-4.35,3.413,2021,11,4,Saturday,44,4607.19,-1.8582
2021-11-07,4620.55,4640.92,4510.98,4523.98,13541376033,2.1888,0.021652,129.94,96.57,20.37,13.0,4526.04,4376.95,4254.47,3717.32,3487.62,3012.47,4418.55,4183.51,235.04,228.0106,7.0294,66.31,4279.75,232.44,4744.63,3814.87,929.76,18781730906.0,-6.15,3.4095,2021,11,4,Sunday,44,4620.55,0.0
2021-11-08,4812.09,4822.36,4619.65,4619.65,19290896267,4.1454,0.040618,202.71,192.44,10.27,0.0,4595.68,4419.4,4305.1,3746.98,3510.38,3024.51,4479.1,4230.07,249.03,232.2145,16.8155,70.41,4326.47,241.12,4808.71,3844.23,964.48,18946337863.0,42.46,3.4574,2021,11,4,Monday,45,4812.09,0.0
2021-11-09,4735.07,4837.59,4718.04,4810.07,20834172627,-1.6006,-0.016135,119.55,75.0,27.52,17.03,4617.15,4462.54,4345.93,3782.5,3532.11,3036.37,4518.48,4267.47,251.01,235.9736,15.0364,66.89,4355.43,253.99,4863.41,3847.45,1015.96,18971130495.0,8.0,3.3527,2021,11,4,Tuesday,45,4812.09,-1.6006
2021-11-10,4636.17,4859.5,4485.09,4733.36,22748160545,-2.0887,-0.021108,374.41,97.19,126.14,151.08,4621.29,4512.96,4368.8,3819.93,3552.37,3048.49,4536.58,4294.79,241.79,237.1369,4.6531,62.56,4384.52,250.99,4886.5,3882.54,1003.96,18697505431.0,9.19,3.3725,2021,11,4,Wednesday,45,4812.09,-3.6558
2021-11-11,4730.38,4778.06,4580.99,4635.45,17933201129,2.0321,0.020117,197.07,94.93,47.68,54.46,4648.87,4544.61,4400.99,3852.98,3574.65,3060.57,4566.4,4327.05,239.35,237.5795,1.7705,64.89,4422.53,242.36,4907.25,3937.81,969.44,18622518589.0,-21.17,3.3458,2021,11,4,Thursday,45,4812.09,-1.698
2021-11-12,4667.12,4808.74,4510.92,4724.31,18316060208,-1.3373,-0.013463,297.82,57.19,84.43,156.2,4674.71,4562.63,4434.18,3883.21,3594.07,3071.23,4581.89,4352.24,229.65,235.9936,-6.3436,62.1,4447.3,240.68,4928.66,3965.94,962.72,18799244710.0,2.13,3.3474,2021,11,4,Friday,45,4812.09,-3.0126
2021-11-13,4651.46,4702.12,4582.18,4666.72,14457436261,-0.3355,-0.003361,119.94,15.26,35.4,69.28,4693.26,4585.9,4457.03,3917.61,3612.32,3081.17,4592.6,4374.41,218.19,232.4329,-14.2429,61.39,4475.48,229.1,4933.68,4017.28,916.4,18773212341.0,-21.07,3.2643,2021,11,4,Saturday,45,4812.09,-3.3381
2021-11-14,4626.36,4689.84,4516.94,4648.63,12172962219,-0.5396,-0.005411,172.9,22.27,41.21,109.42,4694.09,4610.07,4482.67,3951.63,3629.67,3090.57,4597.79,4393.07,204.72,226.8903,-22.1703,60.21,4495.91,223.05,4942.01,4049.81,892.2,18582074100.0,-15.8,3.263,2021,11,4,Sunday,45,4812.09,-3.8597
2021-11-15,4557.5,4764.64,4546.6,4627.09,16275851299,-1.4884,-0.014996,218.04,69.59,137.55,10.9,4657.72,4626.7,4498.84,3981.53,3643.67,3099.57,4591.59,4405.25,186.34,218.7802,-32.4402,56.98,4517.23,206.08,4929.39,4105.07,824.32,18537980937.0,33.7,3.2755,2021,11,4,Monday,46,4812.09,-5.2906
2021-11-16,4216.37,4891.7,4144.33,4570.48,27417502801,-7.485,-0.0778,747.37,354.11,321.22,72.04,4583.62,4600.39,4502.9,4007.17,3655.7,3106.79,4533.87,4391.26,142.61,203.5462,-60.9362,44.29,4531.53,169.95,4871.43,4191.63,679.8,18597879556.0,68.46,3.5954,2021,11,4,Tuesday,46,4812.09,-12.3797
2021-11-17,4287.59,4300.31,4107.13,4213.91,22183461850,1.6891,0.01675,193.18,73.68,12.72,106.78,4533.83,4577.56,4519.91,4036.78,3666.9,3113.5,4495.98,4383.58,112.4,185.317,-72.917,46.95,4531.54,169.93,4871.4,4191.68,679.72,18409144920.0,-19.09,3.5597,2021,11,4,Wednesday,46,4812.09,-10.8996
2021-11-18,4000.65,4343.56,3959.23,4287.8,21383250893,-6.6923,-0.069268,384.33,287.15,55.76,41.42,4429.58,4539.22,4506.26,4059.73,3675.49,3118.74,4419.77,4355.21,64.56,161.1656,-96.6056,38.9,4510.84,206.26,4923.36,4098.32,825.04,18329925369.0,-3.61,3.7478,2021,11,4,Thursday,46,4812.09,-16.8625
2021-11-19,4298.31,4311.71,3982.92,3995.73,20626269711,7.4403,0.071765,328.79,302.58,13.4,12.81,4376.89,4525.8,4500.72,4085.66,3686.83,3123.08,4401.09,4351.0,50.09,138.9504,-88.8604,48.72,4509.47,207.64,4924.75,4094.19,830.56,18630464323.0,-3.54,3.765,2021,11,4,Friday,46,4812.09,-10.6769
2021-11-20,4409.93,4434.39,4209.24,4298.35,15448261277,2.5968,0.025637,225.15,111.58,24.46,89.11,4342.39,4517.82,4504.73,4107.71,3700.49,3128.86,4402.45,4355.36,47.09,120.5784,-73.4884,51.84,4515.57,202.52,4920.61,4110.53,810.08,18527969375.0,-25.1,3.7563,2021,11,4,Saturday,46,4812.09,-8.3573
2021-11-21,4269.73,4422.49,4255.46,4412.2,14094831413,-3.1792,-0.032308,167.03,142.47,10.29,14.27,4291.44,4492.77,4503.86,4125.27,3709.97,3132.59,4382.03,4349.02,33.01,103.0647,-70.0547,47.9,4512.82,205.6,4924.02,4101.62,822.4,18333446533.0,-8.76,3.7861,2021,11,4,Sunday,46,4812.09,-11.2708
2021-11-22,4088.46,4302.02,4033.57,4266.51,19752218877,-4.2455,-0.043382,268.45,178.05,35.51,54.89,4224.43,4441.08,4492.61,4138.67,3718.2,3135.58,4336.86,4329.72,7.14,83.8797,-76.7397,43.3,4488.0,225.45,4938.9,4037.1,901.8,18281335066.0,40.14,3.7641,2021,11,4,Monday,47,4812.09,-15.0377
2021-11-23,4340.76,4385.48,4069.77,4089.68,22133497059,6.171,0.059881,315.71,251.08,44.72,19.91,4242.2,4412.91,4480.99,4157.89,3728.5,3139.86,4337.46,4330.54,6.92,68.4878,-61.5678,50.43,4474.68,225.91,4926.5,4022.86,903.64,18326986761.0,12.06,3.9071,2021,11,4,Tuesday,47,4812.09,-9.7947
2021-11-24,4239.98,4376.88,4176.18,4340.04,21838037128,-2.3217,-0.023491,200.7,100.06,36.84,63.8,4235.4,4384.61,4463.51,4172.32,3739.33,3141.55,4322.47,4323.83,-1.36,54.5182,-55.8782,47.84,4459.82,231.29,4922.4,3997.24,925.16,18498126394.0,-1.33,3.8951,2021,11,4,Wednesday,47,4812.09,-11.889
2021-11-25,4274.74,4550.52,4249.77,4271.39,18705358318,0.8198,0.008165,300.75,3.35,275.78,21.62,4274.56,4352.07,4451.0,4186.2,3751.93,3143.28,4315.12,4320.19,-5.07,42.6006,-47.6706,48.82,4449.24,234.82,4918.88,3979.6,939.28,18679094131.0,-14.35,3.8757,2021,11,4,Thursday,47,4812.09,-11.1667
2021-11-26,4030.91,4550.84,3933.51,4522.21,26281795488,-5.704,-0.058731,617.33,491.3,28.63,97.4,4236.36,4306.62,4429.32,4195.06,3762.04,3143.67,4271.4,4298.77,-27.37,28.6065,-55.9765,42.78,4424.71,251.88,4928.47,3920.95,1007.52,19271730070.0,40.5,3.9164,2021,11,4,Friday,47,4812.09,-16.2337
2021-11-27,4096.91,4187.68,4033.51,4043.0,16515693874,1.6373,0.016241,154.17,53.91,90.77,9.49,4191.64,4267.01,4409.1,4205.72,3771.18,3143.31,4244.55,4283.81,-39.26,15.0332,-54.2932,44.77,4398.52,257.6,4913.72,3883.32,1030.4,19420445962.0,-37.16,3.5499,2021,11,4,Saturday,47,4812.09,-14.8621
2021-11-28,4294.45,4297.92,3989.97,4101.65,15953126340,4.8217,0.04709,307.95,192.8,3.47,111.68,4195.17,4243.31,4393.57,4220.1,3781.26,3145.86,4252.23,4284.6,-32.37,5.5525,-37.9225,50.34,4372.64,239.21,4851.06,3894.22,956.84,19253557466.0,-3.41,3.6203,2021,11,4,Sunday,47,4812.09,-10.7571
2021-11-29,4445.1,4460.85,4284.5,4296.95,19086475837,3.508,0.034479,176.35,148.15,15.75,12.45,4246.12,4235.28,4376.09,4240.48,3793.45,3149.51,4281.9,4296.49,-14.59,1.524,-16.114,54.14,4358.14,224.42,4806.98,3909.3,897.68,19166172626.0,19.64,3.656,2021,11,4,Monday,48,4812.09,-7.6264
2021-11-30,4631.48,4753.27,4358.07,4447.77,28626354111,4.1929,0.041074,395.2,183.71,121.79,89.7,4287.65,4264.93,4371.16,4262.2,3807.34,3152.27,4335.68,4321.3,14.38,4.0952,10.2848,58.38,4357.91,224.11,4806.13,3909.69,896.44,19460082305.0,49.98,3.7233,2021,11,4,Tuesday,48,4812.09,-3.7533
2021-12-01,4586.99,4780.73,4530.27,4623.68,27634826695,-0.9606,-0.009652,250.46,36.69,157.05,56.72,4337.23,4286.31,4368.82,4284.09,3820.02,3157.01,4374.35,4340.98,33.37,9.9502,23.4198,57.03,4350.74,213.62,4777.98,3923.5,854.48,19945163583.0,-3.46,3.7291,2021,12,4,Wednesday,48,4812.09,-4.6778
2021-12-02,4511.3,4628.92,4441.51,4586.33,21502671027,-1.6501,-0.016639,187.41,75.03,42.59,69.79,4371.02,4322.79,4358.39,4302.19,3833.41,3161.63,4395.42,4353.6,41.82,16.3241,25.4959,54.7,4342.95,204.1,4751.15,3934.75,816.4,20104494124.0,-22.19,3.5811,2021,12,4,Thursday,48,4812.09,-6.2507
2021-12-03,4220.71,4647.29,4100.15,4514.36,25879591528,-6.4414,-0.066582,547.14,293.65,132.93,120.56,4398.13,4317.25,4337.13,4310.89,3843.37,3166.32,4368.54,4343.76,24.78,18.0153,6.7647,46.8,4321.41,192.21,4705.83,3936.99,768.84,20675601887.0,20.36,3.7677,2021,12,4,Friday,48,4812.09,-12.2895
2021-12-04,4119.59,4242.73,3525.49,4227.76,38478999182,-2.3958,-0.02425,717.24,108.17,14.97,594.1,4401.37,4296.51,4311.8,4316.03,3853.56,3170.02,4330.24,4327.15,3.09,15.0303,-11.9403,44.4,4296.07,183.08,4662.23,3929.91,732.32,21990903735.0,48.68,3.7815,2021,12,4,Saturday,48,4812.09,-14.3908
2021-12-05,4198.32,4246.92,4040.22,4119.63,25533062707,1.9111,0.018931,206.7,78.69,48.6,79.41,4387.64,4291.41,4291.42,4323.39,3862.84,3178.71,4309.94,4317.61,-7.67,10.4902,-18.1602,46.69,4278.11,173.45,4625.01,3931.21,693.8,22453764306.0,-33.64,3.7979,2021,12,4,Sunday,48,4812.09,-12.7547
2021-12-06,4358.74,4375.52,3930.81,4199.0,28229518513,3.8211,0.037499,444.71,159.74,16.78,268.19,4375.3,4310.71,4281.95,4333.62,3873.98,3186.58,4317.45,4320.66,-3.21,7.7502,-10.9602,51.12,4285.23,173.71,4632.65,3937.81,694.84,22494365091.0,10.56,3.8636,2021,12,4,Monday,49,4812.09,-9.4211
2021-12-07,4315.06,4428.59,4264.32,4358.59,22366213354,-1.0021,-0.010072,164.27,43.53,70.0,50.74,4330.1,4308.88,4286.65,4344.95,3884.86,3196.0,4317.08,4320.24,-3.16,5.5681,-8.7281,49.9,4286.61,173.84,4634.29,3938.93,695.36,22503502667.0,-20.77,3.8437,2021,12,4,Tuesday,49,4812.09,-10.3288
2021-12-08,4439.36,4453.11,4234.54,4311.67,18704315119,2.8806,0.028399,218.57,127.69,13.75,77.13,4309.01,4323.12,4293.88,4356.18,3897.01,3206.72,4335.89,4329.06,6.83,5.8205,1.0095,53.31,4308.54,163.21,4634.96,3982.12,652.84,22369555878.0,-16.37,3.8016,2021,12,4,Wednesday,49,4812.09,-7.7457
2021-12-09,4119.82,4482.31,4078.84,4433.02,22296131874,-7.1979,-0.074701,403.47,313.2,49.29,40.98,4253.09,4312.05,4299.55,4355.46,3903.87,3216.77,4302.65,4313.56,-10.91,2.4744,-13.3844,44.87,4299.62,168.59,4636.8,3962.44,674.36,22453048986.0,19.2,4.0047,2021,12,4,Thursday,49,4812.09,-14.3861
2021-12-10,3908.5,4227.11,3897.77,4113.59,28014595631,-5.1294,-0.052656,329.34,205.09,113.52,10.73,4208.48,4303.31,4280.99,4352.54,3904.61,3223.1,4242.01,4283.56,-41.55,-6.3305,-35.2195,40.33,4274.55,187.54,4649.63,3899.47,750.16,23081365704.0,25.65,4.087,2021,12,4,Friday,49,4812.09,-18.7775
2021-12-11,4084.45,4095.65,3846.05,3909.67,19131502454,4.5017,0.044033,249.6,174.78,11.2,63.62,4203.46,4302.42,4265.49,4354.83,3907.54,3229.99,4217.77,4268.81,-51.04,-15.2724,-35.7676,45.29,4265.28,192.31,4649.9,3880.66,769.24,23333199256.0,-31.71,4.1636,2021,12,4,Saturday,49,4812.09,-15.1211
2021-12-12,4134.45,4173.61,3993.06,4084.81,14057603914,1.2242,0.012167,180.55,49.64,39.16,91.75,4194.34,4290.99,4259.05,4354.08,3909.48,3236.21,4204.95,4258.86,-53.91,-22.9999,-30.9101,46.65,4267.58,190.34,4648.26,3886.9,761.36,23048468508.0,-26.52,4.17,2021,12,4,Sunday,49,4812.09,-14.082
2021-12-13,3784.23,4145.96,3680.61,4136.36,23999841386,-8.4708,-0.088512,465.35,352.13,9.6,103.62,4112.27,4243.79,4244.56,4348.01,3908.44,3241.45,4140.23,4223.7,-83.47,-35.0939,-48.3761,39.29,4239.75,217.79,4675.33,3804.17,871.16,23141785724.0,70.72,4.4277,2021,12,4,Monday,50,4812.09,-21.3599
2021-12-14,3745.44,3866.63,3700.1,3782.82,23836759957,-1.025,-0.010303,166.53,37.38,83.81,45.34,4030.89,4180.5,4216.22,4338.56,3906.38,3248.08,4079.49,4188.27,-108.78,-49.8311,-58.9489,38.56,4215.03,244.23,4703.49,3726.57,976.92,23241721865.0,-0.68,4.4284,2021,12,4,Tuesday,50,4812.09,-22.166
2021-12-15,4018.39,4086.37,3664.72,3862.25,26411188833,7.2875,0.070342,421.65,156.14,67.98,197.53,3970.75,4139.88,4205.66,4336.3,3907.28,3256.77,4070.09,4175.69,-105.6,-60.9849,-44.6151,46.11,4202.21,247.63,4697.47,3706.95,990.52,23627013391.0,10.8,4.6523,2021,12,4,Wednesday,50,4812.09,-16.4939
2021-12-16,3962.47,4110.37,3956.06,4020.42,19825531254,-1.3916,-0.014014,154.31,57.95,89.95,6.41,3948.28,4100.68,4190.79,4336.95,3912.64,3264.64,4053.53,4159.9,-106.37,-70.0619,-36.3081,44.89,4198.79,250.58,4699.95,3697.63,1002.32,23304200180.0,-24.94,4.4573,2021,12,4,Thursday,50,4812.09,-17.6559
2021-12-17,3879.49,3992.79,3711.42,3959.01,23143541098,-2.0941,-0.021164,281.37,79.52,33.78,168.07,3944.13,4076.31,4183.58,4328.79,3916.46,3270.46,4026.76,4139.13,-112.37,-78.5235,-33.8465,43.08,4187.92,259.78,4707.48,3668.36,1039.12,23635592541.0,16.74,4.4582,2021,12,4,Friday,50,4812.09,-19.3804
2021-12-18,3960.86,3993.83,3774.61,3880.29,19530895889,2.0974,0.020757,219.22,80.57,32.97,105.68,3926.48,4064.97,4177.1,4319.71,3921.8,3277.1,4016.62,4125.92,-109.3,-84.6788,-24.6212,45.41,4171.24,263.26,4697.76,3644.72,1053.04,23814481018.0,-15.61,4.3055,2021,12,4,Saturday,50,4812.09,-17.6894
2021-12-19,3922.59,4018.66,3894.4,3960.87,16167785597,-0.9662,-0.009709,124.26,38.28,57.79,28.19,3896.21,4045.28,4159.4,4311.65,3928.91,3283.18,4002.15,4110.86,-108.71,-89.4851,-19.2249,44.49,4145.11,260.57,4666.25,3623.97,1042.28,23668546506.0,-17.22,4.0758,2021,12,4,Sunday,50,4812.09,-18.4847
2021-12-20,3933.84,3980.1,3759.4,3923.7,21589690675,0.2868,0.002864,220.7,10.14,46.26,164.3,3917.58,4014.92,4135.05,4304.57,3935.54,3288.57,3991.64,4097.75,-106.11,-92.8101,-13.2999,44.84,4110.23,237.73,4585.69,3634.77,950.92,23316713334.0,33.54,4.0424,2021,12,4,Monday,51,4812.09,-18.2509
2021-12-21,4020.26,4058.82,3918.84,3938.46,16388555198,2.1968,0.021731,139.98,81.8,38.56,19.62,3956.84,3993.87,4105.95,4298.48,3941.64,3295.23,3996.05,4092.01,-95.96,-93.44,-2.52,47.61,4081.89,210.08,4502.05,3661.73,840.32,22754399760.0,-24.09,4.0295,2021,12,4,Tuesday,51,4812.09,-16.455
2021-12-22,3982.1,4073.79,3947.69,4018.7,13921756199,-0.9492,-0.009537,126.1,36.6,55.09,34.41,3951.66,3961.21,4077.14,4286.43,3948.61,3301.99,3993.9,4083.87,-89.97,-92.746,2.776,46.5,4055.43,184.97,4425.37,3685.49,739.88,22375354018.0,-15.05,3.9575,2021,12,4,Wednesday,51,4812.09,-17.248
2021-12-23,4108.02,4149.03,3897.23,3981.96,18007273742,3.1622,0.031132,251.8,126.06,41.01,84.73,3972.45,3960.36,4057.94,4276.44,3955.4,3308.95,4011.46,4085.65,-74.19,-89.0348,14.8448,50.6,4049.8,181.35,4412.5,3687.1,725.4,21981738129.0,29.35,3.8315,2021,12,4,Thursday,51,4812.09,-14.6313
2021-12-24,4047.98,4134.11,4029.06,4111.35,12769090623,-1.4615,-0.014723,105.05,63.37,22.76,18.92,3996.52,3970.33,4049.71,4266.66,3959.72,3316.24,4017.08,4082.86,-65.78,-84.3839,18.6039,48.68,4046.22,180.61,4407.44,3685.0,722.44,20696242701.0,-29.09,3.8176,2021,12,4,Friday,51,4812.09,-15.879
2021-12-25,4093.28,4138.56,4027.93,4049.78,10894785525,1.1191,0.011129,110.63,43.5,45.28,21.85,4015.44,3970.96,4048.46,4258.8,3964.94,3324.12,4028.8,4083.64,-54.84,-78.4751,23.6351,50.21,4040.97,177.45,4395.87,3686.07,709.8,19964328842.0,-14.68,3.8204,2021,12,4,Saturday,51,4812.09,-14.9376
2021-12-26,4067.33,4105.02,4013.03,4094.15,11197244172,-0.634,-0.00636,91.99,26.82,10.87,54.3,4036.12,3966.16,4042.22,4249.71,3971.63,3331.42,4034.73,4082.43,-47.7,-72.3201,24.6201,49.31,4026.4,161.21,4348.82,3703.98,644.84,19112715125.0,2.78,3.672,2021,12,4,Sunday,51,4812.09,-15.4769
2021-12-27,4037.55,4126.0,4033.49,4064.75,11424360002,-0.7322,-0.007349,92.51,27.2,61.25,4.06,4050.93,3984.26,4026.93,4238.05,3977.69,3339.25,4035.16,4079.1,-43.94,-66.6441,22.7041,48.23,4012.52,146.31,4305.14,3719.9,585.24,18565622457.0,2.03,3.6632,2021,12,4,Monday,52,4812.09,-16.0957
2021-12-28,3800.89,4037.54,3769.28,4037.54,17299472803,-5.8615,-0.060403,268.26,236.65,0.0,31.61,4019.59,3988.22,4002.44,4217.83,3982.4,3346.48,3999.12,4058.49,-59.37,-65.1892,5.8192,40.63,3980.6,114.46,4209.52,3751.68,457.84,18495380341.0,51.43,3.6991,2021,12,4,Tuesday,52,4812.09,-21.0137
2021-12-29,3628.53,3827.98,3612.8,3797.44,15722555672,-4.5347,-0.046408,215.18,168.91,30.54,15.73,3969.08,3960.37,3963.83,4195.7,3989.1,3352.76,3942.11,4026.65,-84.54,-69.0594,-15.4806,36.17,3956.03,134.05,4224.13,3687.93,536.2,18166701531.0,-9.12,3.7021,2021,12,4,Wednesday,52,4812.09,-24.5955
2021-12-30,3713.85,3767.56,3595.2,3632.22,12925377999,2.3514,0.023241,172.36,81.63,53.71,37.02,3912.77,3942.61,3944.5,4177.25,3998.59,3358.79,3906.99,4003.48,-96.49,-74.5455,-21.9445,39.7,3946.3,144.35,4235.0,3657.6,577.4,17412240650.0,-17.79,3.6344,2021,12,4,Thursday,52,4812.09,-22.8225
